target,home,over_under_line,weather_temperature,weather_wind_mph,weather_humidity,fumbles_forced,interceptions,pass_yards_allowed,rush_yards_allowed,sacks,points_allowed,fumbles_forced_moving_avg_1,fumbles_forced_moving_max_1,fumbles_forced_moving_min_1,fumbles_forced_moving_avg_3,fumbles_forced_moving_max_3,fumbles_forced_moving_min_3,fumbles_forced_moving_avg_5,fumbles_forced_moving_max_5,fumbles_forced_moving_min_5,interceptions_moving_avg_1,interceptions_moving_max_1,interceptions_moving_min_1,interceptions_moving_avg_3,interceptions_moving_max_3,interceptions_moving_min_3,interceptions_moving_avg_5,interceptions_moving_max_5,interceptions_moving_min_5,pass_yards_allowed_moving_avg_1,pass_yards_allowed_moving_max_1,pass_yards_allowed_moving_min_1,pass_yards_allowed_moving_avg_3,pass_yards_allowed_moving_max_3,pass_yards_allowed_moving_min_3,pass_yards_allowed_moving_avg_5,pass_yards_allowed_moving_max_5,pass_yards_allowed_moving_min_5,rush_yards_allowed_moving_avg_1,rush_yards_allowed_moving_max_1,rush_yards_allowed_moving_min_1,rush_yards_allowed_moving_avg_3,rush_yards_allowed_moving_max_3,rush_yards_allowed_moving_min_3,rush_yards_allowed_moving_avg_5,rush_yards_allowed_moving_max_5,rush_yards_allowed_moving_min_5,sacks_moving_avg_1,sacks_moving_max_1,sacks_moving_min_1,sacks_moving_avg_3,sacks_moving_max_3,sacks_moving_min_3,sacks_moving_avg_5,sacks_moving_max_5,sacks_moving_min_5,points_allowed_moving_avg_1,points_allowed_moving_max_1,points_allowed_moving_min_1,points_allowed_moving_avg_3,points_allowed_moving_max_3,points_allowed_moving_min_3,points_allowed_moving_avg_5,points_allowed_moving_max_5,points_allowed_moving_min_5,inclement,fantpt_moving_avg_1,fantpt_moving_max_1,fantpt_moving_min_1,fantpt_moving_avg_3,fantpt_moving_max_3,fantpt_moving_min_3,fantpt_moving_avg_5,fantpt_moving_max_5,fantpt_moving_min_5,spread,count_player_tweets,count_opponent_tweets,count_player_swing_1_3,count_opponent_swing_1_3,player_net_sentiment,opponent_net_sentiment,player_pct_neutral,opponent_pct_neutral,net_sentiment_player_swing_1_3,net_sentiment_opponent_swing_1_3,pct_neutral_player_swing_1_3,pct_neutral_opponent_swing_1_3
4.5,0,50.0,72.0,0.0,,1,0,293,105,2,20,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.4,1.0,0.0,148.0,148.0,148.0,265.0,400.0,148.0,275.0,400.0,148.0,58.0,58.0,58.0,90.33333333333333,110.0,58.0,84.0,110.0,58.0,3.0,3.0,3.0,2.6666666666666665,5.0,0.0,3.0,5.0,0.0,15.0,15.0,15.0,23.666666666666668,37.0,15.0,22.8,37.0,15.0,False,25.700000000000003,25.7,25.7,23.366666666666678,25.7,19.1,18.740000000000002,25.7,11.5,-2.5,805.0,700.0,0.15602836879432624,0.22580645161290322,-0.1565217391304348,-0.27,0.3590062111801242,0.39627329192546584,-24.355828220858896,-0.48228744939271256,0.053080821552413934,0.14524291497975703
11.6,0,42.0,68.0,9.0,57.0,1,4,317,150,2,17,2.0,2.0,2.0,0.6666666666666666,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6,1.0,0.0,221.0,221.0,221.0,222.0,313.0,132.0,220.8,313.0,132.0,161.0,161.0,161.0,132.33333333333334,162.0,74.0,166.8,290.0,74.0,2.0,2.0,2.0,2.3333333333333335,4.0,1.0,2.0,4.0,1.0,13.0,13.0,13.0,17.666666666666668,20.0,13.0,18.2,24.0,13.0,False,4.5000000000000036,4.5,4.5,16.433333333333348,25.7,4.5,17.34,25.7,4.5,-9.5,2354.0,1137.0,0.76953125,-0.19155844155844157,-0.1826677994902294,-0.2928759894459103,0.5,0.16525063721325403,-0.935619079554028,-0.7001338688085676,0.1548133218159132,0.05537747319553444
12.9,1,47.0,74.0,5.0,40.0,2,2,371,129,2,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.2,3.0,0.0,221.0,221.0,221.0,249.0,287.0,221.0,232.6,287.0,184.0,129.0,129.0,129.0,106.0,129.0,93.0,110.8,131.0,93.0,4.0,4.0,4.0,2.3333333333333335,4.0,1.0,1.6,4.0,0.0,13.0,13.0,13.0,23.333333333333332,34.0,13.0,19.8,34.0,13.0,False,11.600000000000001,11.6,11.6,13.933333333333346,25.7,4.5,17.240000000000002,25.7,4.5,-3.0,1557.0,826.0,0.3931034482758621,0.13131313131313133,-0.1682723185613359,-0.0847457627118644,0.43481053307642903,0.26396917148362237,-1.1161182294700058,-0.7525000000000001,0.12477586341311299,0.14910714285714288
7.8,0,42.0,72.0,0.0,,3,0,217,113,5,6,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.8,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.0,316.0,316.0,316.0,230.33333333333334,316.0,153.0,214.2,316.0,153.0,90.0,90.0,90.0,127.66666666666667,178.0,90.0,133.6,178.0,90.0,4.0,4.0,4.0,3.6666666666666665,4.0,3.0,3.0,4.0,2.0,18.0,18.0,18.0,18.0,20.0,16.0,18.8,23.0,16.0,False,12.9,12.9,12.9,9.66666666666668,12.9,4.5,14.760000000000002,25.7,4.5,-3.0,1390.0,926.0,-0.10247349823321555,0.535483870967742,-0.21942446043165467,-0.1771058315334773,0.437410071942446,0.3079136690647482,-0.9108661417322834,1.6050420168067223,0.2119077220610583,0.11783519377900417
14.0,1,46.5,63.0,8.0,59.0,0,0,241,191,2,19,2.0,2.0,2.0,0.6666666666666666,2.0,0.0,1.4,3.0,0.0,3.0,3.0,3.0,2.0,3.0,1.0,1.4,3.0,0.0,288.0,288.0,288.0,279.3333333333333,307.0,243.0,259.6,307.0,196.0,60.0,60.0,60.0,94.0,143.0,60.0,115.8,150.0,60.0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,4.0,2.0,7.0,7.0,7.0,21.666666666666668,34.0,7.0,20.4,34.0,7.0,True,7.799999999999999,7.8,7.8,10.76666666666668,12.9,7.8,12.500000000000002,25.7,4.5,-1.5,1334.0,1172.0,0.1623931623931624,-0.26459143968871596,-0.12293853073463268,-0.3720136518771331,0.431784107946027,0.34707646176911544,-0.9767488076311607,-0.14679946052495071,0.12698529411764714,0.18981481481481474
14.0,0,44.0,48.0,7.0,68.0,2,0,175,78,3,14,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.4,1.0,0.0,209.0,209.0,209.0,200.0,253.0,138.0,218.6,316.0,138.0,119.0,119.0,119.0,101.0,119.0,90.0,101.2,131.0,72.0,1.0,1.0,1.0,1.6666666666666667,2.0,1.0,1.4,2.0,0.0,34.0,34.0,34.0,25.0,34.0,10.0,22.6,34.0,9.0,True,13.999999999999996,14.0,14.0,11.566666666666679,14.0,7.8,10.16,14.0,4.5,4.0,1339.0,859.0,-0.09124087591240876,-0.07262569832402235,-0.17027632561613143,-0.2549476135040745,0.44510828976848393,0.29873039581777444,-0.7620753283403886,-0.37789620018535686,0.03974954937861685,0.050664195242508474
10.8,1,47.5,73.0,14.0,58.0,1,2,311,71,3,23,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,111.0,238.33333333333334,378.0,111.0,275.8,466.0,111.0,127.0,127.0,127.0,111.33333333333333,148.0,59.0,115.6,167.0,59.0,2.0,2.0,2.0,1.6666666666666667,3.0,0.0,2.2,4.0,0.0,20.0,20.0,20.0,30.333333333333332,44.0,20.0,31.8,45.0,20.0,False,13.999999999999996,14.0,14.0,11.933333333333346,14.0,7.8,12.059999999999999,14.0,7.8,-3.5,1133.0,649.0,-0.026905829596412557,0.140625,-0.14563106796116504,-0.22496147919876733,0.4492497793468667,0.2497793468667255,0.5019496632399857,-0.8201615735862311,0.03716504522956143,-0.011959121548162642
18.7,1,43.0,58.0,13.0,75.0,0,0,191,92,3,17,2.0,2.0,2.0,1.0,2.0,0.0,1.2,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.6,3.0,0.0,353.0,353.0,353.0,256.6666666666667,353.0,202.0,236.8,353.0,173.0,149.0,149.0,149.0,159.0,199.0,129.0,142.2,199.0,116.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6,3.0,1.0,20.0,20.0,20.0,21.666666666666668,28.0,17.0,17.8,28.0,3.0,True,10.799999999999997,10.8,10.8,12.933333333333346,14.0,10.8,11.899999999999999,14.0,7.8,-3.0,1066.0,497.0,0.22279792746113988,0.2839506172839506,-0.2026266416510319,-0.2776659959758551,0.43902439024390244,0.2270168855534709,-0.1644252026529108,0.08173076923076932,-0.007617596648257412,0.14777327935222673
13.3,0,52.0,72.0,0.0,,1,1,272,221,7,13,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6,1.0,0.0,305.0,305.0,305.0,359.6666666666667,420.0,305.0,329.2,420.0,248.0,225.0,225.0,225.0,148.0,225.0,102.0,163.8,273.0,102.0,0.0,0.0,0.0,2.3333333333333335,5.0,0.0,2.0,5.0,0.0,34.0,34.0,34.0,28.666666666666668,34.0,24.0,28.2,34.0,24.0,False,18.699999999999996,18.7,18.7,14.500000000000014,18.7,10.8,13.059999999999997,18.7,7.8,3.0,1386.0,793.0,0.47854785478547857,0.4624277456647399,-0.2907647907647908,-0.21941992433795712,0.4090909090909091,0.23232323232323232,1.2222576530612246,-0.19856347486081005,-0.134080762987013,0.549003791239816
10.2,1,44.5,63.0,7.0,45.0,1,1,289,91,2,23,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.4,1.0,0.0,342.0,342.0,342.0,255.66666666666666,342.0,192.0,255.2,342.0,192.0,123.0,123.0,123.0,112.66666666666667,123.0,103.0,103.4,123.0,86.0,3.0,3.0,3.0,2.0,3.0,1.0,1.8,3.0,1.0,19.0,19.0,19.0,20.666666666666668,29.0,14.0,25.4,34.0,14.0,False,13.299999999999997,13.3,13.3,14.26666666666668,18.7,10.8,14.159999999999997,18.7,10.8,2.5,1432.0,1165.0,0.6105263157894737,-0.07883817427385892,-0.125,-0.2240343347639485,0.41480446927374304,0.3715083798882682,-0.8880317154184079,-0.7056039089937395,0.12050184058297643,0.0006267136701918943
9.2,0,46.0,52.0,9.0,55.0,1,2,204,80,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,1.0,2.0,0.0,201.0,201.0,201.0,253.33333333333334,337.0,201.0,291.4,352.0,201.0,129.0,129.0,129.0,111.0,140.0,64.0,102.0,140.0,64.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.4,4.0,0.0,21.0,21.0,21.0,25.0,27.0,21.0,25.0,27.0,21.0,False,10.199999999999996,10.2,10.2,14.066666666666682,18.7,10.2,13.399999999999997,18.7,10.2,3.5,1133.0,493.0,0.2694063926940639,-0.4297520661157025,-0.21535745807590467,-0.281947261663286,0.442188879082083,0.1641659311562224,-0.2536917834153729,-0.6568998109640832,0.0032917062576354123,0.21404682274247505
12.2,1,46.0,44.0,9.0,52.0,1,1,345,90,5,20,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.4,2.0,0.0,244.0,244.0,244.0,235.33333333333334,280.0,182.0,270.2,441.0,182.0,58.0,58.0,58.0,120.33333333333333,186.0,58.0,95.2,186.0,35.0,2.0,2.0,2.0,1.6666666666666667,2.0,1.0,2.2,4.0,1.0,21.0,21.0,21.0,21.666666666666668,28.0,16.0,20.4,31.0,6.0,False,9.199999999999996,9.2,9.2,10.900000000000015,13.3,9.2,12.439999999999998,18.7,9.2,6.0,710.0,832.0,0.1388888888888889,0.0547945205479452,-0.2633802816901408,-0.2980769230769231,0.4211267605633803,0.45774647887323944,-0.5516346652828231,-0.23544197737746123,0.07830551989730426,0.38049669628617
